what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1372019230218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.views.showView",1372019230229
started,bundle,org.eclipse.dltk.validators.ui,3.0.0.v20110423,"org.eclipse.dltk.validators.ui",1372019233586
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimplePush",1372019236624
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019236920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019240777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019241023
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019241549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019259819
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1372019261845
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1372019261859
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1372019261911
started,bundle,org.eclipse.dltk.core.manipulation,3.0.0.v20110609-1525,"org.eclipse.dltk.core.manipulation",1372019262410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019263025
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1372019263080
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019280291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1372019284850
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019373985
executed,command,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui.team.SimplePush",1372019378484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019378787
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019379248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019379419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019380802
opened,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1372019400264
activated,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1372019400305
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372019403861
closed,editor,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.DefaultTextEditor",1372019403861
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019404910
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019411841
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019414141
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019529537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019530371
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019559212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019560714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372019945183
